Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,f_sml,f_reuse_sml,sml_ind_length,sml_ind_mem,sml_init_length,sml_init_mem,i_sml,i_reuse_sml,ic3_extra_time_n0,max_size
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_7,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_2_e1_2316,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_10_e1_3587_e3_2749,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all2_e8_4626,invalid,0,0.026,,2,0,0,0,0,0,0.001,0.011,0,0.001,0,0,0,0,0,0,0,0,0,69968
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_2_e7_25,invalid,0,0.021,,2,0,0,0,0,0,0.001,0.008,0,0.001,0,0,0,0,0,0,0,0,0,61692
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_2_e7_25_e7_4469,invalid,0,0.022,,2,0,0,0,0,0,0.001,0.008,0,0.001,0,0,0,0,0,0,0,0,0,59624
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_5_e2_2229,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_4_e3_4133,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all2_e7_5406_e1_6690,invalid,0,0.03,,2,0,0,0,0,0,0.001,0.014,0,0.001,0,0,0,0,0,0,0,0,0,74068
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_rt_e1_913_e7_1403,invalid,0,0.016,,2,0,0,0,0,0,0.001,0.005,0,0.001,0,0,0,0,0,0,0,0,0,36928
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_11_e1_2450_e1_5887,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_2,valid,6,1.973,19 17 15 11 6,573,0,0.001,0.111,0.038,0.101,0.143,1.23,0.003,0.099,258,146,20,26.966,1,5.643,320,21,0.003,92292
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all_e3_5957,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_8_e2_1711_e1_1489,valid,2,0.038,1,12,0,0,0,0,0,0.002,0.006,0,0.002,0,0,0,0.021,2,5.466,3,0,0,35016
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_1_e1_14612_e1_268_e7_501,valid,2,0.051,1,13,0,0,0,0,0,0.003,0.011,0,0.002,0,0,0,0.021,1,6.472,3,0,0,59552
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_11_e1_3457,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_4_e2_2799_e1_1303,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_rt_e1_913_e1_1993,invalid,1,0.703,2,44,0,0,0,0,0,0.013,0.624,0,0.012,0,0,0,0.021,1,5.336,15,1,0.001,51188
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_3_e1_4783_e2_158,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_3,valid,7,434.235,42 39 37 34 30 15,1995,0.001,0.037,0.805,0.755,1.204,31.715,315.994,0.97,4.783,1048,515,89,124.126,2,7.751,1170,42,0.02,914884
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_3_e1_4783_e7_4070,invalid,0,0.024,,2,0,0,0,0,0,0.001,0.009,0,0.001,0,0,0,0,0,0,0,0,0,61744
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_2,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_a3_e3_314_e1_1979,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_a3_e3_314_e4_897,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_1_e1_14612_e2_2653_e7_4370,valid,2,0.078,2,22,0,0,0,0,0,0.006,0.019,0,0.003,0,0,0,0.021,1,6.658,7,1,0,57532
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all_e2_2924_e3_3946,invalid,1,0.167,1,20,0,0,0,0,0,0.007,0.088,0,0.005,0,0,0,0.021,0,0.021,3,0,0,42384
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_4_e3_3511,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_4_e3_3511_e2_1923,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_6_e2_3302,valid,6,19.467,25 22 19 14 8,781,0,0.002,0.212,0.061,0.237,0.237,18.152,0.004,0.151,389,235,20,30.381,1,5.78,463,27,0.006,199400
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all_e3_1600_e1_667,invalid,1,0.673,3,48,0,0,0,0,0,0.013,0.55,0,0.011,0,0,0,0.021,2,6.07,16,1,0,53428
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_3_e2_2236_e2_1058,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_4_e2_2799,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_a3,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_8_e7_3752,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_4_e2_325,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_1_e1_1092,invalid,1,7.726,0,17,0,0,0,0,0,0.005,7.68,0,0.005,0,0,0,0.021,0,0.021,3,0,0,58448
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_12_e2_1618_e1_6030,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_13_e7_2336_e3_3117,invalid,0,0.022,,2,0,0,0,0,0,0.001,0.008,0,0.001,0,0,0,0,0,0,0,0,0,59524
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_1b_e7_3191_e2_1864,invalid,0,0.015,,2,0,0,0,0,0,0.001,0.005,0,0.001,0,0,0,0,0,0,0,0,0,37036
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_2_e2_3183_e2_3580,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_1a_e2_284_e1_2924,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_4_e3_1540_e1_5048,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all_e3_1600_e3_2055,invalid,1,3.803,2,38,0,0,0,0,0,0.011,3.701,0,0.009,0,0,0,0.021,1,5.469,11,0,0.001,68008
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_1b_e1_1139_e3_1839,invalid,1,12.697,1,18,0,0,0,0,0,0.006,12.644,0.001,0.005,0,0,0,0.021,0,0.021,2,0,0,66248
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_rt,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_11_e1_2450_e3_2330,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_a3_e2_2086_e3_2542,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_1_e1_1092_e3_389,invalid,1,5.132,0,17,0,0,0,0,0,0.005,5.087,0,0.005,0,0,0,0.021,0,0.021,3,0,0,56296
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all_e2_2924_e1_768,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_11_e1_2450_e7_5791,invalid,0,0.022,,2,0,0,0,0,0,0.001,0.008,0,0.001,0,0,0,0,0,0,0,0,0,57596
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all_e7_4065,invalid,0,0.023,,2,0,0,0,0,0,0.001,0.009,0,0.001,0,0,0,0,0,0,0,0,0,61652
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_5_e2_2884_e7_3594,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all2_e8_5504_e1_4719,invalid,0,0.027,,2,0,0,0,0,0,0.001,0.013,0,0.001,0,0,0,0,0,0,0,0,0,70184
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_9_e7_170_e3_3647,valid,2,0.207,2,29,0,0,0,0,0,0.008,0.161,0,0.004,0,0,0,0.021,2,6.064,10,0,0,37516
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_7,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_1_e3_11891_e7_4569_e4_4881,valid,2,0.05,1,13,0,0,0,0,0,0.003,0.011,0,0.002,0,0,0,0.021,1,6.472,3,0,0,57724
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all_e2_6104_e2_3308,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_2_e2_1375_e1_418,valid,6,2.131,23 21 18 13 7,626,0,0.001,0.087,0.035,0.101,0.157,1.38,0.004,0.096,277,144,16,23.631,1,5.65,342,23,0.004,92424
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_a3_e2_2086_e1_3235,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_2_e7_25_e1_154,invalid,0,0.023,,2,0,0,0,0,0,0.001,0.009,0,0.001,0,0,0,0,0,0,0,0,0,61916
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_5,valid,4,30.515,13 10 5,392,0,0.001,0.061,0.057,0.122,0.123,29.817,0.002,0.081,159,81,19,35.215,1,7.116,204,1,0.002,193200
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all_e3_1600_e4_2415,invalid,1,355.113,6,87,0,0,0,0,0,0.03,354.9,0.001,0.023,0,0,0,0.021,2,6.66,32,2,0.002,179872
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all_e2_6104_e3_2607,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all_e2_2924_e2_1767,invalid,1,0.266,2,50,0,0,0,0,0,0.014,0.15,0,0.01,0,0,0,0.021,1,5.445,17,0,0.001,48512
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_12_e2_1618,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_1,valid,2,0.048,1,13,0,0,0,0,0,0.003,0.011,0,0.003,0,0,0,0.021,1,6.303,3,0,0,57760
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_14_e2_3606,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_3_e2_5343_e1_988,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_3_e1_2217_e3_1200,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all_e1_4022_e3_3628,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_8_e3_786_e7_4541,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_2_e2_3183_e3_5972,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_1_e1_1092_e1_1486,invalid,1,6.03,1,18,0,0,0,0,0,0.007,5.969,0,0.006,0,0,0,0.021,0,0.021,2,0,0,57084
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_a3_e1_3233_e7_906,invalid,0,0.018,,2,0,0,0,0,0,0.001,0.006,0,0.001,0,0,0,0,0,0,0,0,0,38976
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_rt,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all_e1_3406,invalid,1,31.412,5,58,0,0,0,0,0,0.023,31.241,0.001,0.013,0,0,0,0.021,2,6.746,21,4,0.002,94404
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_8_e2_1711_e2_2673,valid,2,0.037,1,12,0,0,0,0,0,0.002,0.006,0,0.003,0,0,0,0.021,2,5.466,3,0,0,35092
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_2_e2_3183_e1_2644,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all_e3_1600_e5_84,invalid,1,59.151,5,56,0,0,0,0,0,0.023,58.984,0.001,0.014,0,0,0,0.021,2,6.717,20,4,0.001,106560
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_1,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_4_e1_4312,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_5_e7_2017_e2_664,invalid,1,0.281,5,41,0,0,0,0,0,0.022,0.123,0.001,0.013,0,0,0,0.021,1,6.555,8,0,0,57640
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_1b_e2_3049_e2_698,invalid,1,22.131,1,20,0,0,0,0,0,0.007,22.077,0,0.005,0,0,0,0.021,0,0.021,3,0,0,71108
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_13_e3_1418_e3_2761,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all2_e7_5406_e3_506,invalid,0,0.028,,2,0,0,0,0,0,0.001,0.012,0,0.001,0,0,0,0,0,0,0,0,0,70100
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_a3_e1_3233_e2_2392,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_11,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_4_e2_2799_e3_1915,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_10_e7_3861_e2_1020,invalid,0,0.021,,2,0,0,0,0,0,0.001,0.008,0,0.001,0,0,0,0,0,0,0,0,0,57704
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_1b_e2_3049_e1_946,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_11_e2_1678_e1_3565,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_4_e3_3511_e4_1464,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_1b_e2_3049,invalid,1,12.778,1,18,0,0,0,0,0,0.006,12.722,0,0.006,0,0,0,0.021,0,0.021,2,0,0,66008
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_2_e2_4481,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_1b_e3_671_e5_1637,invalid,1,12.675,1,26,0,0,0,0,0,0.008,12.615,0,0.007,0,0,0,0.021,0,0.021,6,0,0,69564
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_8_e2_1711_e7_1962,invalid,0,0.016,,2,0,0,0,0,0,0,0.004,0,0.001,0,0,0,0,0,0,0,0,0,38988
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_5,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_1b_e3_671_e6_1974,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_rt_e2_3460_e3_1333,invalid,1,18.364,2,48,0,0,0,0,0,0.017,18.277,0,0.013,0,0,0,0.021,1,5.336,16,0,0.001,75296
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_9_e7_1843_e1_5434,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
